 fetch_ts_utc,timestamp_utc,timestamp_local,MMSI,NAME,CALLSIGN,IMO,TYPE,LATITUDE,LONGITUDE,SOG,COG,HEADING,ROT,NAVSTAT,A,B,C,D,DRAUGHT,DEST,ETA
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.391284+00:00,2025-12-29T15:46:17.391284+01:00,205540190,AMARA,OT5401,0,90,51.45489,3.69517,0,360,511,128,5,107,3,6,6,0,VLISSINGENOOST  KAL,12-28 17:18
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.391766+00:00,2025-12-29T15:46:17.391766+01:00,255915767,NORDLICHT,CQ2225,8816015,40,53.34048,7.19044,0,302.2,212,0,5,12,27,4,5,2.4,DEEMD,12-23 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.392264+00:00,2025-12-29T15:46:17.392264+01:00,244730137,ALVERO,PB9645,0,79,51.889,4.99686,0,360,511,128,5,10,60,5,2,2.5,BOEDAPEST,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.392754+00:00,2025-12-29T15:46:17.392754+01:00,244780738,BOATMAN4,PD6047,0,0,52.46459,4.58938,0,360,511,128,0,4,6,2,1,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.393230+00:00,2025-12-29T15:46:17.393230+01:00,212827000,BOKALIFT1,5BVH4,9592850,90,52.42026,4.76871,0,256.4,162,0,5,22,194,18,25,7.7,NLAMS,11-28 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.393709+00:00,2025-12-29T15:46:17.393709+01:00,244700025,PIET HEIN,PC2406,0,69,51.91478,4.48298,0,247.4,511,128,5,18,14,2,4,0,R' DAM LEUVENHAVEN,11-04 21:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.394229+00:00,2025-12-29T15:46:17.394229+01:00,205238190,SOMTRANS V,OT2381,0,80,51.88084,6.00302,4.4,67,511,128,0,86,0,0,12,2.3,LULSDORF,12-31 09:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.394790+00:00,2025-12-29T15:46:17.394790+01:00,244050878,RWS44,PD4610,0,99,51.88891,5.44448,0,303.5,42,0,0,10,7,3,2,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.395317+00:00,2025-12-29T15:46:17.395317+01:00,205508590,MULSANNE,OT5085,0,80,51.9044,4.54942,8.8,77,82,0,0,107,3,6,9,0,AMSTERDAM JAN VAN RI,12-29 20:33
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.395962+00:00,2025-12-29T15:46:17.395962+01:00,244122155,RODASA,PE7732,0,37,52.96072,4.77137,0,281.3,511,128,15,12,0,4,0,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.396488+00:00,2025-12-29T15:46:17.396488+01:00,244383021,BUTSKOP,PG5863,0,37,52.5174,5.07254,0,335,511,128,15,15,0,2,2,1.3,ASCHAFFENBURG,06-22 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.396996+00:00,2025-12-29T15:46:17.396996+01:00,244284000,STROOM,PI2767,0,37,52.36587,4.98204,0,360,511,128,5,21,4,3,3,1.2,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.397547+00:00,2025-12-29T15:46:17.397547+01:00,219770000,DEFENDER,OXLX2,9808821,70,51.65997,3.2161,17.6,132.9,122,-127,0,18,8,4,5,2.3,VLISSINGEN,12-29 16:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.398048+00:00,2025-12-29T15:46:17.398048+01:00,205540000,DE BEVER,ORPC,0,33,51.26888,4.25801,0,189.6,511,128,1,44,10,5,9,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.398541+00:00,2025-12-29T15:46:17.398541+01:00,253617000,DIOGO CAO,LXEB,9823481,33,51.31974,3.21529,0,182,342,0,5,16,72,14,8,3.5,BE ZEE,12-22 08:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.399050+00:00,2025-12-29T15:46:17.399050+01:00,244750316,FIAT VOLUNTAS,PH5046,0,70,51.80929,4.87629,0,219,511,128,5,86,0,10,0,5,0,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.399525+00:00,2025-12-29T15:46:17.399525+01:00,244790866,ZWARTE ZEE,PI7034,0,79,51.80128,4.87401,0,360,511,128,0,40,0,5,4,1,ANDEL,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.400030+00:00,2025-12-29T15:46:17.400030+01:00,244750018,RELINQUENDA,PE3173,0,99,53.44234,6.85062,0,360,511,128,5,6,18,6,0,2.4,WILHELMINAHAVEN EEM,12-20 14:55
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.400497+00:00,2025-12-29T15:46:17.400497+01:00,244870914,CORNELIA PETRONELLA,PI4716,0,37,52.62652,4.75825,0,360,511,128,5,14,7,1,4,1,LISSE,01-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.400990+00:00,2025-12-29T15:46:17.400990+01:00,269057858,TOSCANA,HE7858,0,80,52.4071,4.84941,0,16.2,511,128,5,98,12,9,3,1.8,AMSTERDAM AMERIKAHAV,12-27 08:14
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.401479+00:00,2025-12-29T15:46:17.401479+01:00,244750656,PW17,PC4794,0,33,53.1938,6.62806,0,283.2,511,128,0,25,5,4,4,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.401967+00:00,2025-12-29T15:46:17.401967+01:00,244710562,SLENK,PB8684,0,37,52.37911,4.96957,0,360,511,128,5,15,9,4,2,1.5,SCHELLINGWOUDE,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.402458+00:00,2025-12-29T15:46:17.402458+01:00,244770446,BERGSCHE MAAS 8,PD5857,0,69,51.7437,5.16319,0,0,511,128,0,21,19,2,10,0.2,BERN,01-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.402949+00:00,2025-12-29T15:46:17.402949+01:00,244750146,DE BLAUWE BEVER,PD4065,0,69,51.95713,5.64904,0,360,511,128,0,10,14,2,3,1.4,WAGENINGEN,11-15 15:45
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.403453+00:00,2025-12-29T15:46:17.403453+01:00,244790146,ORCA,PA3940,0,99,52.39806,4.88272,0,360,511,128,5,11,5,2,3,2.2,BOVENSCHELDE,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.403967+00:00,2025-12-29T15:46:17.403967+01:00,244180556,BATAVIA VOC,PB3726,0,69,52.37131,4.89518,0.1,25,511,128,0,10,0,0,4,0,AMSTERDAM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.404521+00:00,2025-12-29T15:46:17.404521+01:00,244690254,NORVICUS,PE6264,0,37,52.2233,4.55309,0,360,511,128,5,37,6,2,3,1.6,KAAGDORP,07-27 12:15
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.405072+00:00,2025-12-29T15:46:17.405072+01:00,205391390,OMERTA,OT3913,0,0,51.34223,4.25953,0.1,360,511,128,5,123,12,6,6,1,BOUDEWIJNSLUIS,12-29 03:25
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.405572+00:00,2025-12-29T15:46:17.405572+01:00,211285540,ONION,DK3764,0,83,51.52555,4.22279,0.2,107.1,199,0,5,110,0,0,18,2.4,ANTWERPEN,12-31 12:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.406107+00:00,2025-12-29T15:46:17.406107+01:00,244153268,WALKURA,PI9339,0,36,53.32578,6.92287,0,163.6,511,128,15,8,2,2,2,1,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.406597+00:00,2025-12-29T15:46:17.406597+01:00,244890298,NOMAD,PF6421,0,37,52.50382,5.41631,0,360,511,128,5,21,11,2,4,1.9,LELVSTAD,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.407176+00:00,2025-12-29T15:46:17.407176+01:00,246581000,RWS73,PBKS,9479199,55,51.80072,4.63995,0.2,354,207,0,0,13,11,3,3,1.4,DORDRECHT,11-05 02:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.407684+00:00,2025-12-29T15:46:17.407684+01:00,255804590,BG GREEN,CQSG,9964613,79,51.95568,4.00422,0,198.4,217,0,5,158,12,3,25,6.7,NL RTM,12-28 04:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.408187+00:00,2025-12-29T15:46:17.408187+01:00,244690475,HENDRIK SR,PD5666,0,80,51.90915,4.56403,0,317.7,511,128,0,20,5,4,1,2,CAP A/D Y,05-26 12:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.408689+00:00,2025-12-29T15:46:17.408689+01:00,244030633,NEWFORD,PB3890,0,79,51.26245,4.26252,0,360,511,128,5,99,11,7,4,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.409171+00:00,2025-12-29T15:46:17.409171+01:00,352980842,K.LOTUS,3E3565,9901362,84,52.01951,3.51352,0.1,112.6,11,8,1,130,36,4,20,6.7,NLRTM,12-25 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.409672+00:00,2025-12-29T15:46:17.409672+01:00,244740598,FRIENDSHIP,PD5818,0,79,51.81834,4.79419,0,360,511,128,5,115,19,6,6,1.4,AMSTERDAM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.410149+00:00,2025-12-29T15:46:17.410149+01:00,244123112,BELLA VITA,PF4827,0,37,51.82416,4.12259,0,360,511,128,5,14,7,4,3,1.7,HELLEVOETSLUIS,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.410675+00:00,2025-12-29T15:46:17.410675+01:00,244186095,ANNA,PB6525,0,37,51.92178,4.50065,0,360,511,128,5,16,6,3,4,1.6,ROTTERDAM,12-15 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.411172+00:00,2025-12-29T15:46:17.411172+01:00,244729232,ANDIAMO,PA3690,0,36,52.54744,5.85715,0.1,360,511,128,15,8,5,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.411730+00:00,2025-12-29T15:46:17.411730+01:00,244131536,PRODEO,PH2119,0,37,50.92689,6.96465,0,360,511,128,5,18,6,3,1,0.9,KOELN,08-09 18:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.412247+00:00,2025-12-29T15:46:17.412247+01:00,244001511,ALMA,PB3587,0,36,52.30973,5.24723,0,360,511,128,15,10,4,1,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.412755+00:00,2025-12-29T15:46:17.412755+01:00,244750770,PHOENIX,PD3852,0,69,52.31279,5.05256,0,360,511,128,0,24,1,3,3,0.9,ADAM>,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.413318+00:00,2025-12-29T15:46:17.413318+01:00,244670343,KORUNDIS,PD2683,0,89,52.56639,5.90626,0,360,511,128,0,0,70,4,4,0,KAMPEN,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.413815+00:00,2025-12-29T15:46:17.413815+01:00,244024343,SY ELVA,PI8192,0,0,52.63637,5.06238,0,7,7,128,15,10,0,0,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.414304+00:00,2025-12-29T15:46:17.414304+01:00,205521870,SUNDOWN,OQ5218,0,37,51.22522,2.93948,0,360,511,128,15,5,5,3,1,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.414818+00:00,2025-12-29T15:46:17.414818+01:00,244730487,CARINA,PD3361,0,20,51.81795,4.76402,0,360,511,128,5,60,10,3,6,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.415380+00:00,2025-12-29T15:46:17.415380+01:00,244890912,TRIAS,PC8440,0,79,51.89574,4.48264,0,360,511,128,5,144,14,7,3,2.7,BENELUXHAVEN,12-29 14:22
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.415924+00:00,2025-12-29T15:46:17.415924+01:00,244615814,MARINA DE EEMHOF,PB3883,0,69,52.25694,5.3815,0,360,511,128,0,11,4,3,3,1.2,ZEEWOLDE-SPAKENBURG,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.416493+00:00,2025-12-29T15:46:17.416493+01:00,205362800,RUPEL,OS3628,0,36,51.23847,4.40599,0,360,511,128,15,17,3,3,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.416986+00:00,2025-12-29T15:46:17.416986+01:00,244650264,MANATEE,PB3102,0,37,51.88126,4.22724,0,191.1,511,128,15,8,4,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.417492+00:00,2025-12-29T15:46:17.417492+01:00,244060818,SCALDIS III,PI3923,0,99,51.38081,4.03398,0,360,511,128,5,29,13,2,6,1.5,GOES,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.418163+00:00,2025-12-29T15:46:17.418163+01:00,205739000,HENRY DE VOS,ORCJ,0,99,51.22472,4.39273,0,301.1,511,128,0,7,8,3,2,1.5,ANTWERPEN,11-29 15:05
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.418657+00:00,2025-12-29T15:46:17.418657+01:00,538005197,GO ELECTRA,V7ZR6,9545481,99,52.98468,4.76597,0,156,40,-7,1,27,53,10,7,5.2,DEN HELDER ANCHORAGE,12-18 17:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.419152+00:00,2025-12-29T15:46:17.419152+01:00,205404790,SCHELDE,OT4047,0,69,51.2236,4.39219,0,0,511,128,0,20,20,6,6,0.3,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.419639+00:00,2025-12-29T15:46:17.419639+01:00,244700709,SOPHIA,PG2595,0,79,52.26265,5.47478,0,360,511,128,5,49,7,3,4,2.2,WALHALLA,09-12 10:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.420131+00:00,2025-12-29T15:46:17.420131+01:00,244094000,SC TOPAZ,PEFY,0,90,51.91738,4.24833,0,37.6,32,0,5,12,7,4,4,1.5,MAASSLUIS,10-19 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.420678+00:00,2025-12-29T15:46:17.420678+01:00,244700852,ANTJE,PE3769,0,79,52.65807,5.60039,0,360,511,128,0,0,79,4,4,0,LELYSTAD?,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.421248+00:00,2025-12-29T15:46:17.421248+01:00,244031318,FARVEL,PB2295,0,80,51.28034,4.37949,4.5,278.7,277,0,0,120,15,10,9,4.8,ANTWERPEN MARSHALLDO,12-25 20:12
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.421780+00:00,2025-12-29T15:46:17.421780+01:00,244052165,CON ZELO,PH6735,0,79,51.81266,4.88295,0,360,511,128,0,98,12,4,8,0,WERKENDAM,12-18 16:01
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.422303+00:00,2025-12-29T15:46:17.422303+01:00,244790215,RED,PA3534,0,79,51.33514,3.82014,0,360,511,128,0,74,11,4,5,1.8,HALDENSLEBEN,01-04 11:40
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.422800+00:00,2025-12-29T15:46:17.422800+01:00,244710248,TRIMSUN,PE7610,0,37,52.63437,5.06038,0,360,511,128,15,5,5,2,1,0.4,060600,03-22 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.423288+00:00,2025-12-29T15:46:17.423288+01:00,244730658,ZEVENWOUDEN,PE7023,0,69,52.97211,5.4333,0,360,511,128,8,24,3,3,3,1.3,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.423775+00:00,2025-12-29T15:46:17.423775+01:00,244690934,HECTOR,PE7434,0,0,51.9208,4.49796,0,150.3,511,128,5,0,0,0,0,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.424274+00:00,2025-12-29T15:46:17.424274+01:00,244700655,DELTA,PF3680,0,52,51.34225,3.82727,2.6,37.5,511,128,3,18,0,3,2,1.8,TERNEUZEN,12-03 11:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.424770+00:00,2025-12-29T15:46:17.424770+01:00,244670565,DICKY JR,PH4863,0,99,52.60571,5.52741,5,11.9,511,128,0,20,0,10,0,0.2,LELYSTAD,01-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.425264+00:00,2025-12-29T15:46:17.425264+01:00,244020365,NICKELINE,PH2640,0,37,51.92145,4.49947,0,360,511,128,0,26,0,0,6,2.6,         ?,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.425748+00:00,2025-12-29T15:46:17.425748+01:00,244720395,KARIN,PG7817,0,79,51.45721,4.00884,0,360,511,128,0,27,22,6,7,3,HANSWEERT,12-11 16:25
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.426242+00:00,2025-12-29T15:46:17.426242+01:00,211645330,CHANTAL,DJ6653,0,80,52.40716,4.84952,0,360,511,128,5,12,99,12,0,1.5,AMSTERDAM,12-12 18:45
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.426743+00:00,2025-12-29T15:46:17.426743+01:00,269057390,VIKING FREYA,HE7390,0,90,50.9729,6.98959,0,100.3,88,0,5,10,125,1,11,1.9,ALCATRAZ,12-15 17:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.427288+00:00,2025-12-29T15:46:17.427288+01:00,244010437,NIJVERHEID,PD9605,0,70,51.91268,4.57891,0,218.7,319,0,0,76,10,3,7,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.427796+00:00,2025-12-29T15:46:17.427796+01:00,244040401,BARELLE.,PF3023,0,31,52.51655,5.63828,0,0,511,128,0,31,9,4,3,0.1,DE SLUUS,06-14 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.428346+00:00,2025-12-29T15:46:17.428346+01:00,244670298,HONTEPLUS,PD8740,0,89,52.37097,4.95716,0,360,511,128,0,24,0,0,5,1.7,KLANT,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.428835+00:00,2025-12-29T15:46:17.428835+01:00,244860285,ACTIEF,PB6206,0,37,53.02856,5.65055,0.9,90.8,511,128,0,27,5,4,2,0.2,LEEUWARDEN,01-04 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.429369+00:00,2025-12-29T15:46:17.429369+01:00,205575200,NOOR-AL-MAYA,OS5752,0,37,51.22908,4.41051,0,360,511,128,15,10,6,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.429900+00:00,2025-12-29T15:46:17.429900+01:00,244710743,ROTTUM,PD2840,0,94,53.41033,6.19795,0,127.8,271,0,5,11,47,7,7,1.4,LAUWERSOOG,12-23 15:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.430404+00:00,2025-12-29T15:46:17.430404+01:00,244721204,IDALK,PI2465,0,37,51.81285,4.72387,0,360,511,128,15,15,0,2,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.430958+00:00,2025-12-29T15:46:17.430958+01:00,244620046,STENTOR,PE8788,0,52,53.18224,5.53645,0,360,511,128,5,8,7,1,4,1.7,VANDERVELDEMARINENL,12-31 09:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.431496+00:00,2025-12-29T15:46:17.431496+01:00,244780921,IJM 39 GEERTRUIDA,PE2864,0,37,52.70176,5.29556,0,240.4,511,128,15,9,6,3,1,1.8,%$ $E  ),00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.431978+00:00,2025-12-29T15:46:17.431978+01:00,244790471,MAATJE,PCBL,7528063,90,51.66787,4.09071,0,320.3,511,128,0,14,10,4,2,0,NEELJE JANS,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.432479+00:00,2025-12-29T15:46:17.432479+01:00,246626000,WR230 GIDEON,PHQN,6509242,30,51.82547,4.03333,0,0,511,128,0,18,4,3,2,4.6,FISHING GROUNDS,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.433071+00:00,2025-12-29T15:46:17.433071+01:00,244750263,WIM KAN,PF9017,0,69,52.37913,4.8965,0,360,511,128,0,3,20,4,1,1.2,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.433674+00:00,2025-12-29T15:46:17.433674+01:00,244615120,NOORDZEE,PAAM,9705249,52,52.96118,4.78068,0,242.7,37,0,5,14,14,5,5,4.8,P,01-02 21:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.434165+00:00,2025-12-29T15:46:17.434165+01:00,244850737,BZN6,PA6066,0,60,52.3849,4.89347,0.1,205.5,511,128,0,2,16,1,3,1.3,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.434668+00:00,2025-12-29T15:46:17.434668+01:00,244700493,MAASPOORT,PD3252,0,99,51.22477,4.54567,0,183,297,0,5,95,15,8,4,3,MALLEGAT MOORD,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.435188+00:00,2025-12-29T15:46:17.435188+01:00,211129800,EDGAR JAEGERS,DB3293,0,89,51.90919,4.41899,0,360,511,128,5,110,0,6,6,3.1,STLAURENSHAVEN,12-28 04:50
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.435691+00:00,2025-12-29T15:46:17.435691+01:00,205377790,ASSI,OT3777,0,79,51.26759,4.26228,0.1,360,511,128,5,18,2,6,0,2.4,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.436175+00:00,2025-12-29T15:46:17.436175+01:00,205414190,PRESTIGE,OT4141,0,99,51.23083,3.79846,0,0,511,128,5,123,12,1,10,0,HOME,01-05 16:11
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.436665+00:00,2025-12-29T15:46:17.436665+01:00,244710157,GREVELINGEN,PB4296,0,90,51.26955,4.35767,0,346,511,128,5,95,15,7,7,1.6,GENT VOORHAVEN  VARO,12-29 18:23
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.437223+00:00,2025-12-29T15:46:17.437223+01:00,244013264,MARIEL,PB7919,0,37,53.29665,5.08929,0,360,511,128,5,8,14,3,3,1.9,VLIELAND,12-25 17:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.437811+00:00,2025-12-29T15:46:17.437811+01:00,244700592,ALFA NERO,PD5375,0,79,51.71318,5.01088,7.8,280.9,511,128,0,85,0,4,5,1,VEGHELROTTERDAM,11-25 18:05
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.438337+00:00,2025-12-29T15:46:17.438337+01:00,244730794,ONDERNEMING,PC2910,0,37,52.51044,6.08715,0,0,511,128,0,23,3,3,3,0.1,"ZWOLLE""",07-26 11:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.438867+00:00,2025-12-29T15:46:17.438867+01:00,244740497,ANORA,PF8500,0,79,51.74483,5.31821,7.8,52.4,511,128,0,45,10,5,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.439361+00:00,2025-12-29T15:46:17.439361+01:00,205273990,TUG 90,,0,52,51.27579,4.23995,0,190.7,233,0,0,0,0,0,0,0,ANT,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.439853+00:00,2025-12-29T15:46:17.439853+01:00,244139980,EENDRACHT 1,PH9350,0,60,51.75419,4.31756,0,360,511,128,5,4,5,1,3,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.440346+00:00,2025-12-29T15:46:17.440346+01:00,244630120,FOXY,PD5104,0,36,52.7709,5.11147,0,183.8,511,128,15,12,0,1,3,0,,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.440856+00:00,2025-12-29T15:46:17.440856+01:00,205338490,GALYPSOS,OT3384,0,89,51.23493,4.51383,0,19,511,128,5,120,15,6,6,1.6,SCHOTEN,12-15 20:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.441417+00:00,2025-12-29T15:46:17.441417+01:00,376014000,CATRO IV,J8B6816,0,53,51.92079,4.25087,0,90,511,128,5,11,4,3,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.441926+00:00,2025-12-29T15:46:17.441926+01:00,244125229,GERRIT HENDRIK,PF9012,0,79,51.98161,5.49452,0,360,511,128,5,45,10,2,6,2.1,ELST DEKKER,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.442466+00:00,2025-12-29T15:46:17.442466+01:00,244700851,HE-JO,PG8799,0,79,52.00847,5.09334,0,101.1,511,128,5,85,0,5,4,2.5,EUROPA,12-30 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.443051+00:00,2025-12-29T15:46:17.443051+01:00,244140446,RIVAL,PA4781,0,37,52.62393,4.77273,0,360,511,128,5,23,3,0,6,0.9,,01-01 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.443573+00:00,2025-12-29T15:46:17.443573+01:00,205569990,ES VEDRA,OT5699,0,99,51.49835,4.27226,0.1,360,511,128,5,93,12,4,7,0,,10-07 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.444067+00:00,2025-12-29T15:46:17.444067+01:00,246006000,VLIESTROOM,PFBK,8802650,33,51.78738,4.62933,0,22.2,204,0,5,20,18,4,5,1.9,DORDRECHT,08-16 21:30
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.444630+00:00,2025-12-29T15:46:17.444630+01:00,244790541,WAB0 3,PA4735,0,70,52.39262,4.82369,0,343.9,511,128,0,42,8,2,5,2.3,AMSTERDAM HAVEN,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.445187+00:00,2025-12-29T15:46:17.445187+01:00,244718000,YE157 CORNELIA,PEOK,9168001,30,51.49909,4.05635,0.1,136,116,0,5,28,10,5,4,1.2,YERSEKE,05-10 08:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.445700+00:00,2025-12-29T15:46:17.445700+01:00,211888080,SKORPION,DA2834,0,37,53.3614,7.21017,0,0,511,128,15,10,2,1,2,0,,00-00 00:00
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.446192+00:00,2025-12-29T15:46:17.446192+01:00,244660890,DRECHTSTEDEN 2,PE4473,0,69,51.8898,4.63566,0,360,511,128,0,5,13,3,3,2,GORINCHEM,00-00 24:60
2025-12-29T14:46:17.334466+00:00,2025-12-29T14:46:17.446701+00:00,2025-12-29T15:46:17.446701+01:00,244004909,CHALLENGER,PB9134,0,99,52.46052,4.58718,0,360,511,128,5,66,12,5,5,2,BUNKERS,00-00 00:00
